Updated_Date,Valve_Type,Valve_Size,Valve_Useage,Cover,Lid_Type,Valve_Cond,Valve_Stat,Valve_Position,Turns,Depth_Nut,Location,Comment,Rotation,POINT_X,POINT_Y
,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,25.00000000000,17.00000000000,,,0,7718306.93089000000,692938.20184500000
,BTRFLY,12.00000000000,Inline,Asphalt,926,Good,Working,Open,34.00000000000,33.00000000000,,,0,7718335.30189000000,693170.89429300000
,GV,8.00000000000,Inline,Concrete,926,Good,Working,Closed,25.00000000000,46.00000000000,,end of  old 8 inch,0,7718316.72516000000,693224.26262400000
,GV,8.00000000000,Fire,Concrete,926,Good,Working,Open,26.00000000000,47.00000000000,,,0,7718323.21530000000,693209.79611800000
,GV,8.00000000000,Domestic,Grass,926,Good,Working,Open,26.00000000000,39.00000000000,,,0,7718329.15755000000,693212.97590100000
,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,25.00000000000,20.00000000000,,,0,7718394.06916000000,693205.96574500000
,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,25.00000000000,20.00000000000,,,0,7718378.34446000000,693212.66127000000
,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,20.00000000000,,,0,7718403.97826000000,693184.61014500000
,BTRFLY,12.00000000000,Inline,Asphalt,910,Good,Working,Open,36.00000000000,42.00000000000,,,0,7717913.34276000000,693297.12140200000
,BTRFLY,12.00000000000,Inline,Asphalt,910,Good,Working,Open,35.00000000000,43.00000000000,,,0,7717415.38018000000,693322.73060300000
,BTRFLY,12.00000000000,Inline,Grass,910,Good,Working,Open,34.00000000000,57.00000000000,,,0,7717416.36377000000,693629.74606500000
,BTRFLY,12.00000000000,Inline,Gravel,910,Good,Working,Open,36.00000000000,36.00000000000,,,0,7717018.74974000000,694161.50451600000
,BTRFLY,12.00000000000,Inline,Grass,910,Good,Working,Open,36.00000000000,32.00000000000,,,0,7716542.07746000000,694166.06651500000
,GV,12.00000000000,Inline,Grass,926,Good,Working,Open,36.00000000000,32.00000000000,,,0,7716535.03581000000,694164.72531000000
,BTRFLY,12.00000000000,Inline,Grass,910,Good,Working,Open,35.00000000000,32.00000000000,,,0,7716537.83567000000,694167.64656400000
,GV,2.00000000000,Blow Off,Grass,910,Good,Working,Closed,9.00000000000,54.00000000000,,,0,7716546.44950000000,694227.23896500000
,GV,6.00000000000,Hydrant,Grass,926,Good,Working,Open,20.00000000000,22.00000000000,,,0,7713670.97133000000,692995.08591700000
,GV,6.00000000000,Fire,Gravel,910,Good,Working,Open,20.00000000000,18.00000000000,,,0,7717814.67170000000,692649.97013800000
,BTRFLY,12.00000000000,Inline,Asphalt,926,Good,Working,Open,34.00000000000,45.00000000000,,,0,7713429.37732000000,692989.16335700000
,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,26.00000000000,21.00000000000,,,0,7713429.20934000000,692994.85330600000
,GV,6.00000000000,Hydrant,Grass,926,Good,Working,Open,20.00000000000,27.00000000000,,,0,7713362.23211000000,692991.52982200000
,BTRFLY,12.00000000000,Inline,Asphalt,910,Good,Working,Open,34.00000000000,42.00000000000,,,0,7713115.00164000000,693118.25463400000
,GV,12.00000000000,Inline,Asphalt,910,Good,Working,Open,39.00000000000,21.00000000000,,,0,7713110.83728000000,693108.68116300000
,BTRFLY,12.00000000000,Inline,Asphalt,910,Good,Working,Open,34.00000000000,41.00000000000,,,0,7713109.50493000000,693102.30092600000
,BTRFLY,12.00000000000,Inline,Asphalt,926,Good,Working,Open,34.00000000000,53.00000000000,,,0,7713042.54443000000,693200.48839400000
,GV,8.00000000000,Fire,Asphalt,926,Good,Working,Open,28.00000000000,39.00000000000,,valve to fire for letourneau forres,0,7713043.37219000000,693196.37685300000
,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,42.00000000000,,,0,7712932.02300000000,693336.89199200000
,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,42.00000000000,,,0,7712626.53706000000,693399.30525300000
,GV,6.00000000000,Fire,Asphalt,926,Good,Working,Open,20.00000000000,24.00000000000,,,0,7712367.00281000000,693404.78982200000
,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,9.00000000000,24.00000000000,,,0,7712356.58780000000,693402.18746500000
,BTRFLY,8.00000000000,Fire,Asphalt,926,Good,Working,Open,21.00000000000,25.00000000000,,,0,7712458.03018000000,693402.03785900000
,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,19.00000000000,24.00000000000,,,0,7712466.81265000000,693398.87054300000
,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,24.00000000000,,valve to south portwest trucks,0,7712524.56384000000,693398.34593800000
,GV,6.00000000000,Domestic,Asphalt,926,Good,Working,Open,20.00000000000,38.00000000000,,6in valve to 1.5jn meterto west,0,7713008.88505000000,693261.84424200000
,GV,6.00000000000,Hydrant,Gravel,926,Good,Working,Closed,19.00000000000,24.00000000000,,,0,7713142.82999000000,693065.59660300000
,BTRFLY,10.00000000000,Inline,Asphalt,926,Good,Working,Open,37.00000000000,43.00000000000,,,0,7713436.24443000000,692735.26393000000
,GV,6.00000000000,Hydrant,Gravel,926,Good,Working,Open,20.00000000000,28.00000000000,,,0,7713456.20142000000,692728.03822300000
,GV,6.00000000000,Hydrant,Gravel,926,Good,Working,Open,20.00000000000,24.00000000000,,,0,7714073.84749000000,692731.50704800000
,GV,6.00000000000,Fire,Gravel,926,Good,Working,Open,20.00000000000,36.00000000000,,valve to 1620 fire,0,7714552.98859000000,692707.24594200000
,GV,6.00000000000,Hydrant,Gravel,926,Good,Working,,20.00000000000,34.00000000000,,,0,7714700.76881000000,692710.86142000000
,BTRFLY,10.00000000000,Inline,Asphalt,926,Good,Working,Open,37.00000000000,40.00000000000,,,0,7715086.14796000000,692704.84338800000
,GV,6.00000000000,Hydrant,Gravel,926,Good,Working,Open,20.00000000000,24.00000000000,,,0,7715104.77719000000,692706.17376500000
,GV,10.00000000000,Inline,Asphalt,910,Good,Working,Open,31.00000000000,28.00000000000,,,0,7715583.85234000000,692688.65608400000
,GV,6.00000000000,Hydrant,Gravel,926,Good,Working,Open,21.00000000000,24.00000000000,,,0,7715744.02131000000,692692.48383200000
,GV,6.00000000000,Fire,Gravel,926,Good,Working,Open,20.00000000000,35.00000000000,,valve to 1250 fire,0,7715702.07684000000,692667.93663700000
,GV,8.00000000000,Fire,Gravel,926,Good,Working,Open,26.00000000000,20.00000000000,,,0,7716108.92872000000,692668.33657100000
,GV,6.00000000000,Hydrant,Gravel,926,Good,Working,Open,20.00000000000,24.00000000000,,,0,7716213.90325000000,692675.98484900000
,GV,6.00000000000,Hydrant,Gravel,926,Good,Working,Open,20.00000000000,24.00000000000,,,0,7716686.76615000000,692680.59048300000
,GV,10.00000000000,Inline,Gravel,926,,Working,Open,31.00000000000,24.00000000000,,,0,7716667.54965000000,692668.20697800000
,GV,6.00000000000,Hydrant,Grass,910,Good,Working,Open,19.00000000000,18.00000000000,,underground hydrant,0,7716735.60201000000,692921.29866300000
,GV,10.00000000000,Fire,Gravel,910,Good,Working,Open,31.00000000000,26.00000000000,,valve to  two underground hydrants,0,7716723.51115000000,692673.27685000000
,OTHER,0.00000000000,Hydrant,Asphalt,,,,,0.00000000000,0.00000000000,,underground hydrant no branch valve,0,7716754.49173000000,693105.02336100000
,GV,6.00000000000,Hydrant,Grass,926,Good,Working,Open,20.00000000000,24.00000000000,,,0,7717230.41631000000,692650.81528000000
,GV,4.00000000000,Fire,Grass,,Good,Working,Open,16.00000000000,32.00000000000,,valve to tanker base fill vault,0,7717462.65534000000,692649.18929900000
,GV,6.00000000000,Hydrant,Grass,926,Good,Working,Open,21.00000000000,25.00000000000,,,0,7717744.92315000000,692652.38319100000
,GV,6.00000000000,Hydrant,Gravel,910,Good,Working,Open,19.00000000000,36.00000000000,,,0,7710866.04419000000,692311.15191800000
,GV,6.00000000000,Hydrant,Gravel,910,Good,Working,Open,19.00000000000,27.00000000000,,,0,7711412.51062000000,692571.15435000000
,BTRFLY,12.00000000000,Inline,Gravel,926,Good,Working,Open,35.00000000000,36.00000000000,,,0,7711416.78620000000,692561.49000000000
,BTRFLY,12.00000000000,Inline,Gravel,926,Good,Working,Open,36.00000000000,38.00000000000,,,0,7711814.77294000000,692553.12453100000
,GV,6.00000000000,Hydrant,Gravel,926,Good,Working,Open,19.00000000000,28.00000000000,,,0,7711808.83824000000,692553.88141900000
,BTRFLY,10.00000000000,Fire,Gravel,910,Good,Working,Open,32.00000000000,36.00000000000,,fire dometic to tubing factory,0,7711799.09646000000,692563.30659700000
,GV,6.00000000000,Hydrant,Gravel,926,Good,Working,Open,20.00000000000,28.00000000000,,,0,7712240.47255000000,692583.07263400000
,BTRFLY,12.00000000000,Inline,Gravel,926,Good,Working,Open,35.00000000000,38.00000000000,,,0,7712243.62444000000,692577.56017800000
,GV,12.00000000000,Inline,Gravel,926,Good,Working,Open,36.00000000000,42.00000000000,,,0,7712607.85501000000,692729.92404600000
,GV,6.00000000000,Hydrant,Gravel,926,Good,,Open,20.00000000000,30.00000000000,,,0,7712605.66440000000,692733.83447100000
,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,20.00000000000,26.00000000000,,,0,7712965.06559000000,693771.78088600000
,BTRFLY,12.00000000000,Inline,Asphalt,910,Good,Working,Open,36.00000000000,36.00000000000,,,0,7712964.67385000000,693785.87534600000
,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,20.00000000000,12.00000000000,,,0,7712577.95317000000,693795.68897500000
,BTRFLY,12.00000000000,Inline,Asphalt,910,Good,Working,Open,37.00000000000,32.00000000000,,,0,7712474.53802000000,693794.13517200000
,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,19.00000000000,,,0,7712022.36143000000,693804.51966600000
,GV,4.00000000000,Domestic,Concrete,926,Good,Working,Open,15.00000000000,27.00000000000,,,0,7711994.96123000000,693797.75065100000
,GV,10.00000000000,Fire,Concrete,926,Good,Working,Open,36.00000000000,34.00000000000,,,0,7711995.37100000000,693803.14959000000
,GV,8.00000000000,Fire,Grass,910,Good,Working,Open,25.00000000000,45.00000000000,,fire to swift on sundial,0,7713414.67820000000,694023.61765300000
,GV,2.00000000000,Domestic,Grass,910,Good,Working,Open,7.00000000000,60.00000000000,,,0,7713413.96134000000,694018.65276800000
,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,9.00000000000,36.00000000000,,,0,7713472.05276000000,694725.48009400000
,BTRFLY,12.00000000000,Inline,Asphalt,910,Good,Working,Open,38.00000000000,52.00000000000,,,0,7713464.31131000000,694631.35036100000
,GV,2.00000000000,Blow Off,Grass,910,Good,Working,Open,8.00000000000,35.00000000000,,blow off on west side of road,0,7713432.98460000000,694627.27622200000
,GV,6.00000000000,Hydrant,Grass,926,Good,Working,Open,20.00000000000,27.00000000000,,,0,7718819.71759000000,689246.80994900000
,GV,6.00000000000,Inline,Grass,926,Good,Working,Closed,20.00000000000,33.00000000000,,,0,7718810.61164000000,689406.47301600000
,GV,12.00000000000,Inline,Other,926,Good,Working,Open,37.00000000000,5.00000000000,,valve to fire domestic vault  for outlet mall,0,7718797.49027000000,689543.20601000000
,GV,8.00000000000,Inline,Other,926,Good,Working,Open,27.00000000000,28.00000000000,,,0,7718795.32853000000,689553.80375800000
,GV,6.00000000000,Hydrant,Other,926,Good,Working,Open,20.00000000000,24.00000000000,,,0,7718804.12740000000,689586.75743200000
,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,20.00000000000,24.00000000000,,,0,7718786.69010000000,689796.49815400000
,GV,8.00000000000,Inline,Other,926,Good,Working,Open,27.00000000000,40.00000000000,,,0,7718817.84489000000,689820.88622900000
,GV,4.00000000000,Hydrant,Asphalt,926,Good,Working,Open,19.00000000000,13.00000000000,,,0,7718861.09415000000,689913.85815600000
,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,19.00000000000,18.00000000000,,,0,7718680.95310000000,689797.11724800000
,GV,2.00000000000,Blow Off,Gravel,926,Good,Working,Closed,8.00000000000,36.00000000000,,in two track road 8ft due north from twoin meter,0,7718851.16799000000,690014.82645800000
,GV,6.00000000000,Hydrant,Gravel,926,Good,Working,Open,20.00000000000,38.00000000000,,,0,7717047.61746000000,688563.41794300000
,GV,8.00000000000,Fire,Gravel,926,Good,Working,Open,25.00000000000,34.00000000000,,,0,7717040.04497000000,688553.83594200000
,GV,6.00000000000,Fire,Grass,,Good,Working,Open,19.00000000000,27.00000000000,,,0,7716942.75218000000,688492.97090600000
,GV,4.00000000000,Domestic,Gravel,926,Good,Working,Open,15.00000000000,62.00000000000,,,0,7716505.94039000000,687691.90262600000
,GV,8.00000000000,Inline,Grass,910,Good,Working,Open,26.00000000000,38.00000000000,,to well 4,0,7717599.58716000000,688039.22935900000
,BTRFLY,12.00000000000,Inline,Grass,910,Good,Working,Open,37.00000000000,48.00000000000,,,0,7717583.64723000000,688002.96007500000
,GV,8.00000000000,Inline,Grass,926,Good,Working,Open,26.00000000000,38.00000000000,,,0,7717595.14163000000,688075.52325000000
,BTRFLY,12.00000000000,Inline,Grass,926,Good,Working,Open,40.00000000000,22.00000000000,,,0,7717598.21019000000,688144.92140500000
,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,20.00000000000,30.00000000000,,,0,7717594.03697000000,688149.74685500000
,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,21.00000000000,22.00000000000,,,0,7717499.21564000000,688147.86201600000
,GV,4.00000000000,Fire,Asphalt,910,Good,Working,Open,13.00000000000,22.00000000000,,,0,7717496.21204000000,688147.99587400000
,BTRFLY,12.00000000000,Inline,Asphalt,910,Good,Working,Open,44.00000000000,31.00000000000,,,0,7717653.99781000000,688146.88826500000
,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,28.00000000000,,,0,7717647.49881000000,688152.78818700000
,GV,6.00000000000,Hydrant,Asphalt,926,,Not Working,Open,0.00000000000,32.00000000000,,cant operate vakve the nut is up tight to th linee,0,7717316.63103000000,688828.82259600000
,GV,6.00000000000,Hydrant,Grass,926,Good,Working,Open,20.00000000000,23.00000000000,,,0,7716741.81295000000,688971.90990900000
,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,20.00000000000,28.00000000000,,,0,7715749.06592000000,688928.72364300000
3/20/2014,BTRFLY,12.00000000000,Inline,Grass,926,Good,Working,Open,37.00000000000,18.00000000000,,,0,7716495.03031000000,688951.53855800000
10/3/2014,GV,0.00000000000,Inline,Asphalt,910,Good,Working,Closed,0.00000000000,46.00000000000,,valve to  blow off on s troutdale rd,90,7718418.32174000000,681006.58364800000
,GV,0.00000000000,Inline,Concrete,910,Good,Working,Closed,0.00000000000,50.00000000000,,,0,7718432.04153000000,681041.79322300000
10/21/2014,GV,12.00000000000,Inline,Grass,926,Good,Working,Open,35.00000000000,50.00000000000,,field verified,90,7718473.88298000000,681038.52616900000
10/3/2014,GV,12.00000000000,Inline,Concrete,910,Good,Working,Open,44.00000000000,55.00000000000,,,90,7718430.17047000000,681004.38220800000
,BTRFLY,12.00000000000,Inline,Asphalt,926,Good,Working,Open,35.00000000000,0.00000000000,,needs vaced out,0,7718470.20910000000,680997.61581800000
10/22/2014,BTRFLY,12.00000000000,Inline,Asphalt,926,Good,Working,Open,0.00000000000,0.00000000000,,need vaced out,90,7718475.95778000000,681004.65025300000
,BTRFLY,12.00000000000,Inline,Asphalt,926,Good,Working,Open,0.00000000000,0.00000000000,,,0,7718477.92923000000,680997.06660600000
10/21/2014,BTRFLY,12.00000000000,Inline,Asphalt,926,Good,Working,Open,0.00000000000,0.00000000000,,"valve paved over, unable to see from scan",90,7718475.85771000000,680989.24214700000
,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,20.00000000000,55.00000000000,,,90,7718178.81763000000,681001.58759500000
,GV,6.00000000000,Domestic,Gravel,910,Good,Working,Open,18.00000000000,55.00000000000,,"valve to vault, unable to see from scan",90,7718093.29549000000,681004.11810100000
10/21/2014,GV,6.00000000000,Hydrant,Gravel,910,Good,Working,Open,19.00000000000,35.00000000000,,,90,7717488.57458000000,681021.40284400000
10/22/2014,GV,6.00000000000,Hydrant,Gravel,910,Good,Working,Open,20.00000000000,38.00000000000,,,90,7717192.51284000000,681029.14561000000
10/21/2014,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,26.00000000000,34.00000000000,,,90,7717035.30646000000,681025.58426600000
10/21/2014,GV,12.00000000000,Inline,Asphalt,926,Good,Working,Open,38.00000000000,33.00000000000,,field verified,0,7716976.00277000000,681019.72699400000
10/21/2014,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,40.00000000000,,,90,7715765.37232000000,681064.94278300000
10/22/2014,GV,12.00000000000,Inline,Asphalt,926,Good,Working,Open,0.00000000000,0.00000000000,,needs vacuum,0,7715561.11814000000,681071.70031500000
10/22/2014,BTRFLY,12.00000000000,Inline,Asphalt,926,Good,Working,Open,0.00000000000,0.00000000000,,needs vacuum,0,7715484.99919000000,681073.55234600000
10/21/2014,BTRFLY,10.00000000000,Inline,Asphalt,,,,Open,0.00000000000,0.00000000000,,field verified with water crew,90,7715511.57132000000,681092.82396100000
,GV,6.00000000000,Fire,Asphalt,926,Good,Working,Open,0.00000000000,0.00000000000,,needs vacuum,0,7715504.26819000000,681318.55415200000
,GV,6.00000000000,Hydrant,Asphalt,910,Good,,Open,0.00000000000,0.00000000000,,needs vacuum,0,7715504.53820000000,681334.00031600000
,GV,4.00000000000,Fire,Asphalt,910,,,Open,0.00000000000,0.00000000000,,needs vacuum,0,7715538.66641000000,681403.73934900000
,GV,8.00000000000,Fire,Asphalt,910,,,Open,0.00000000000,0.00000000000,,needs vacuum,0,7715528.74812000000,681599.80194900000
,,0.00000000000,Inline,Asphalt,910,,,,0.00000000000,0.00000000000,unknown for what,needs vacuum,0,7715527.42004000000,681581.68879700000
,GV,8.00000000000,Inline,Asphalt,910,,,Open,0.00000000000,0.00000000000,,needs vacuum,0,7715547.12801000000,681968.62142200000
,GV,8.00000000000,Inline,Asphalt,910,,,Open,0.00000000000,0.00000000000,,needs vacuum,0,7715538.02041000000,681780.51517100000
,GV,6.00000000000,Hydrant,Asphalt,910,,,Open,0.00000000000,0.00000000000,,needs vacuum,0,7715546.07289000000,682102.39904100000
,BTRFLY,12.00000000000,Inline,Asphalt,926,Good,Working,Open,36.00000000000,40.00000000000,,,0,7715494.04478000000,686361.76060100000
,GV,6.00000000000,Hydrant,Asphalt,910,,,Open,0.00000000000,0.00000000000,,needs to be vacced,0,7715542.06010000000,682619.26119700000
,GV,8.00000000000,Inline,Asphalt,910,,,Open,0.00000000000,0.00000000000,,needs vacuum,0,7715556.44918000000,682667.58820000000
,GV,8.00000000000,Inline,Asphalt,910,,,,0.00000000000,0.00000000000,,needs vaced,0,7715552.47511000000,682972.35694700000
,GV,6.00000000000,Hydrant,Asphalt,910,,,Open,0.00000000000,0.00000000000,,needs  vaced,0,7715546.50202000000,683102.77105600000
,BTRFLY,10.00000000000,Inline,Asphalt,910,,,Open,0.00000000000,0.00000000000,,needs  vaced,0,7715557.39767000000,683109.22544000000
